Local time,Open,High,Low,Close,Volume
28.11.2018 01:30:00.000 GMT+0330,60.586,61.241,58.546,58.685,5.6953000000000005
29.11.2018 01:30:00.000 GMT+0330,58.998,60.320,57.480,59.490,7.6088
30.11.2018 01:30:00.000 GMT+0330,59.746,60.386,58.015,59.075,6.796399999999999
01.12.2018 01:30:00.000 GMT+0330,59.075,59.075,59.075,59.075,0
02.12.2018 01:30:00.000 GMT+0330,59.075,59.075,59.075,59.075,0
03.12.2018 01:30:00.000 GMT+0330,61.105,62.571,60.600,61.795,6.739199999999999
04.12.2018 01:30:00.000 GMT+0330,61.886,63.551,61.228,61.325,6.863200000000001
05.12.2018 01:30:00.000 GMT+0330,61.491,63.261,60.800,61.585,6.0897
06.12.2018 01:30:00.000 GMT+0330,61.381,61.951,58.385,60.225,8.706799999999998
07.12.2018 01:30:00.000 GMT+0330,60.075,63.671,59.085,61.265,8.5853
08.12.2018 01:30:00.000 GMT+0330,61.265,61.265,61.265,61.265,0
09.12.2018 01:30:00.000 GMT+0330,61.265,61.265,61.265,61.265,0
10.12.2018 01:30:00.000 GMT+0330,61.955,62.301,59.595,59.855,7.0059000000000005
11.12.2018 01:30:00.000 GMT+0330,60.011,61.071,59.565,60.465,6.2356
12.12.2018 01:30:00.000 GMT+0330,60.786,61.401,59.965,60.195,5.6610000000000005
13.12.2018 01:30:00.000 GMT+0330,60.248,61.988,59.315,61.625,6.525
14.12.2018 01:30:00.000 GMT+0330,61.405,61.541,59.895,60.245,5.904700000000001
15.12.2018 01:30:00.000 GMT+0330,60.245,60.245,60.245,60.245,0
16.12.2018 01:30:00.000 GMT+0330,60.245,60.245,60.245,60.245,0
17.12.2018 01:30:00.000 GMT+0330,60.415,61.191,58.638,58.718,4.629500000000001
18.12.2018 01:30:00.000 GMT+0330,58.991,59.211,55.881,55.985,7.667400000000001
19.12.2018 01:30:00.000 GMT+0330,56.576,58.076,56.015,56.475,7.6489
20.12.2018 01:30:00.000 GMT+0330,56.498,56.721,54.255,54.715,9.488599999999998
21.12.2018 01:30:00.000 GMT+0330,54.978,55.301,52.775,53.465,7.230899999999999
22.12.2018 01:30:00.000 GMT+0330,53.465,53.465,53.465,53.465,0
23.12.2018 01:30:00.000 GMT+0330,53.465,53.465,53.465,53.465,0
24.12.2018 01:30:00.000 GMT+0330,53.521,54.621,50.381,50.465,4.3429
25.12.2018 01:30:00.000 GMT+0330,50.465,50.465,50.465,50.465,0
26.12.2018 01:30:00.000 GMT+0330,50.898,55.266,49.941,54.910,4.911499999999999
27.12.2018 01:30:00.000 GMT+0330,54.616,54.618,51.915,52.225,7.6004999999999985
28.12.2018 01:30:00.000 GMT+0330,54.000,54.385,51.985,52.995,6.353599999999999
29.12.2018 01:30:00.000 GMT+0330,52.995,52.995,52.995,52.995,0
30.12.2018 01:30:00.000 GMT+0330,52.995,52.995,52.995,52.995,0
31.12.2018 01:30:00.000 GMT+0330,53.475,54.801,52.635,53.791,3.4344
01.01.2019 01:30:00.000 GMT+0330,53.791,53.791,53.791,53.791,0
02.01.2019 01:30:00.000 GMT+0330,54.118,56.531,52.485,54.735,6.1348
03.01.2019 01:30:00.000 GMT+0330,54.271,56.276,53.915,55.565,5.749099999999999
04.01.2019 01:30:00.000 GMT+0330,55.616,58.281,55.335,57.388,6.197099999999999
05.01.2019 01:30:00.000 GMT+0330,57.388,57.388,57.388,57.388,0
06.01.2019 01:30:00.000 GMT+0330,57.388,57.388,57.388,57.388,0
07.01.2019 01:30:00.000 GMT+0330,57.761,58.906,57.255,57.585,5.2345999999999995
08.01.2019 01:30:00.000 GMT+0330,57.746,58.821,57.115,58.615,3.7975999999999996
09.01.2019 01:30:00.000 GMT+0330,59.151,61.655,59.025,61.255,5.288
10.01.2019 01:30:00.000 GMT+0330,61.036,61.891,60.410,61.195,6.423099999999999
11.01.2019 01:30:00.000 GMT+0330,61.156,62.461,60.066,60.495,4.616099999999999
12.01.2019 01:30:00.000 GMT+0330,60.495,60.495,60.495,60.495,0
13.01.2019 01:30:00.000 GMT+0330,60.495,60.495,60.495,60.495,0
14.01.2019 01:30:00.000 GMT+0330,60.751,60.751,58.891,59.225,6.4666
15.01.2019 01:30:00.000 GMT+0330,59.386,60.831,59.095,60.513,6.2152
16.01.2019 01:30:00.000 GMT+0330,60.395,61.416,60.025,61.285,6.3119
17.01.2019 01:30:00.000 GMT+0330,61.006,61.516,60.016,61.145,5.1873
18.01.2019 01:30:00.000 GMT+0330,61.391,62.986,61.386,62.565,5.0513
19.01.2019 01:30:00.000 GMT+0330,62.565,62.565,62.565,62.565,0
20.01.2019 01:30:00.000 GMT+0330,62.565,62.565,62.565,62.565,0
21.01.2019 01:30:00.000 GMT+0330,62.358,63.126,62.235,62.785,2.8594
22.01.2019 01:30:00.000 GMT+0330,62.571,62.686,60.555,61.475,4.8954
23.01.2019 01:30:00.000 GMT+0330,61.316,62.306,60.196,60.895,5.246900000000002
24.01.2019 01:30:00.000 GMT+0330,61.001,61.486,60.386,61.095,5.1975999999999996
25.01.2019 01:30:00.000 GMT+0330,61.096,61.901,60.765,61.475,4.7337
26.01.2019 01:30:00.000 GMT+0330,61.475,61.475,61.475,61.475,0
27.01.2019 01:30:00.000 GMT+0330,61.475,61.475,61.475,61.475,0
28.01.2019 01:30:00.000 GMT+0330,61.323,61.671,59.465,59.955,6.127300000000001
29.01.2019 01:30:00.000 GMT+0330,59.806,61.766,59.725,61.200,4.4839
30.01.2019 01:30:00.000 GMT+0330,61.180,62.635,61.020,61.720,6.7654
31.01.2019 01:30:00.000 GMT+0330,61.718,62.441,60.605,61.095,5.7192
01.02.2019 01:30:00.000 GMT+0330,60.975,62.946,60.425,62.825,5.765499999999999
02.02.2019 01:30:00.000 GMT+0330,62.825,62.825,62.825,62.825,0
03.02.2019 01:30:00.000 GMT+0330,62.825,62.825,62.825,62.825,0
04.02.2019 01:30:00.000 GMT+0330,62.705,63.611,61.245,62.705,5.6948
05.02.2019 01:30:00.000 GMT+0330,62.591,62.996,61.705,61.985,5.7767
06.02.2019 01:30:00.000 GMT+0330,62.056,62.776,61.035,62.555,5.1524
07.02.2019 01:30:00.000 GMT+0330,62.486,62.871,60.575,61.605,5.5817000000000005
08.02.2019 01:30:00.000 GMT+0330,61.608,62.336,61.035,62.025,4.999
09.02.2019 01:30:00.000 GMT+0330,62.025,62.025,62.025,62.025,0
10.02.2019 01:30:00.000 GMT+0330,62.025,62.025,62.025,62.025,0
11.02.2019 01:30:00.000 GMT+0330,61.815,62.316,60.875,61.535,6.7402
12.02.2019 01:30:00.000 GMT+0330,61.721,63.311,61.575,62.545,5.559200000000001
13.02.2019 01:30:00.000 GMT+0330,62.686,63.951,62.676,63.635,5.229500000000001
14.02.2019 01:30:00.000 GMT+0330,63.666,64.796,63.300,64.575,6.197100000000001
15.02.2019 01:30:00.000 GMT+0330,64.876,66.365,64.395,66.318,4.4475999999999996
16.02.2019 01:30:00.000 GMT+0330,66.318,66.318,66.318,66.318,0
17.02.2019 01:30:00.000 GMT+0330,66.318,66.318,66.318,66.318,0
18.02.2019 01:30:00.000 GMT+0330,66.451,66.805,65.865,66.425,2.4595999999999996
19.02.2019 01:30:00.000 GMT+0330,66.401,66.626,65.565,66.415,4.496300000000001
20.02.2019 01:30:00.000 GMT+0330,66.245,67.352,65.615,67.085,7.2717
21.02.2019 01:30:00.000 GMT+0330,67.121,67.276,66.685,66.925,6.432300000000001
22.02.2019 01:30:00.000 GMT+0330,66.948,67.706,66.835,66.875,5.580200000000001
23.02.2019 01:30:00.000 GMT+0330,66.875,66.875,66.875,66.875,0
24.02.2019 01:30:00.000 GMT+0330,66.875,66.875,66.875,66.875,0
25.02.2019 01:30:00.000 GMT+0330,67.351,67.456,64.515,64.735,5.923299999999999
26.02.2019 01:30:00.000 GMT+0330,64.740,65.698,64.301,65.625,4.453200000000002
27.02.2019 01:30:00.000 GMT+0330,65.618,66.670,65.245,66.395,3.5321000000000002
28.02.2019 01:30:00.000 GMT+0330,66.465,66.756,65.886,66.370,3.5613
01.03.2019 01:30:00.000 GMT+0330,66.475,67.115,64.555,64.875,6.361
02.03.2019 01:30:00.000 GMT+0330,64.875,64.875,64.875,64.875,0
03.03.2019 01:30:00.000 GMT+0330,64.875,64.875,64.875,64.875,0
04.03.2019 01:30:00.000 GMT+0330,65.275,66.321,65.044,65.585,4.7513000000000005
05.03.2019 01:30:00.000 GMT+0330,65.521,66.206,65.015,65.595,4.740100000000001
06.03.2019 01:30:00.000 GMT+0330,65.486,66.151,65.195,65.875,4.9085
07.03.2019 01:30:00.000 GMT+0330,65.821,66.971,65.725,65.975,5.1949
08.03.2019 01:30:00.000 GMT+0330,66.011,66.076,64.000,65.658,5.9332
09.03.2019 01:30:00.000 GMT+0330,65.658,65.658,65.658,65.658,0
10.03.2019 01:30:00.000 GMT+0330,65.658,65.658,65.658,65.658,0
11.03.2019 00:30:00.000 GMT+0330,65.771,66.726,65.635,66.565,4.8848
12.03.2019 00:30:00.000 GMT+0330,66.555,67.376,66.335,66.795,4.8152
13.03.2019 00:30:00.000 GMT+0330,66.795,67.731,66.675,67.635,6.273999999999999
14.03.2019 00:30:00.000 GMT+0330,67.635,68.115,67.005,67.155,4.8458
15.03.2019 00:30:00.000 GMT+0330,67.155,67.686,66.104,67.005,5.0699999999999985
16.03.2019 00:30:00.000 GMT+0330,67.005,67.005,67.005,67.005,0
17.03.2019 00:30:00.000 GMT+0330,67.005,67.005,67.005,67.005,0
18.03.2019 00:30:00.000 GMT+0330,66.990,67.661,66.675,67.405,4.4948999999999995
19.03.2019 00:30:00.000 GMT+0330,67.405,68.176,67.104,67.645,4.2825
20.03.2019 00:30:00.000 GMT+0330,67.645,68.546,67.165,68.215,4.6512
21.03.2019 00:30:00.000 GMT+0330,68.235,68.676,67.574,67.645,4.9126
22.03.2019 01:30:00.000 GMT+0430,67.655,67.951,66.175,66.956,5.0684000000000005
23.03.2019 01:30:00.000 GMT+0430,66.956,66.956,66.956,66.956,0
24.03.2019 01:30:00.000 GMT+0430,66.956,66.956,66.956,66.956,0
25.03.2019 01:30:00.000 GMT+0430,66.458,67.626,66.335,67.215,4.9582
26.03.2019 01:30:00.000 GMT+0430,67.215,68.196,67.185,67.985,5.0314
27.03.2019 01:30:00.000 GMT+0430,67.975,68.326,67.169,67.790,3.53
28.03.2019 01:30:00.000 GMT+0430,67.795,67.875,66.511,67.805,2.0519999999999996
29.03.2019 01:30:00.000 GMT+0430,67.350,68.276,67.125,67.575,5.169099999999999
30.03.2019 01:30:00.000 GMT+0430,67.575,67.575,67.575,67.575,0
31.03.2019 01:30:00.000 GMT+0430,67.575,67.575,67.575,67.575,0
01.04.2019 01:30:00.000 GMT+0430,67.905,69.176,67.854,69.155,4.048799999999999
02.04.2019 01:30:00.000 GMT+0430,69.156,69.501,68.665,69.405,5.0097
03.04.2019 01:30:00.000 GMT+0430,69.446,69.936,68.775,69.425,5.0684000000000005
04.04.2019 01:30:00.000 GMT+0430,69.370,69.996,68.845,69.225,5.1234
05.04.2019 01:30:00.000 GMT+0430,69.085,70.446,68.895,70.365,4.4436
06.04.2019 01:30:00.000 GMT+0430,70.365,70.365,70.365,70.365,0
07.04.2019 01:30:00.000 GMT+0430,70.365,70.365,70.365,70.365,0
08.04.2019 01:30:00.000 GMT+0430,70.655,71.176,70.405,71.045,5.3050000000000015
09.04.2019 01:30:00.000 GMT+0430,71.096,71.316,70.265,70.745,4.0681
10.04.2019 01:30:00.000 GMT+0430,70.748,71.761,70.555,71.555,4.7745999999999995
11.04.2019 01:30:00.000 GMT+0430,71.528,71.661,70.544,70.925,4.4109
12.04.2019 01:30:00.000 GMT+0430,70.938,71.841,70.875,71.485,5.0168
13.04.2019 01:30:00.000 GMT+0430,71.485,71.485,71.485,71.485,0
14.04.2019 01:30:00.000 GMT+0430,71.485,71.485,71.485,71.485,0
15.04.2019 01:30:00.000 GMT+0430,71.415,71.555,70.755,71.225,4.8892999999999995
16.04.2019 01:30:00.000 GMT+0430,71.186,71.905,70.725,71.835,4.858499999999999
17.04.2019 01:30:00.000 GMT+0430,71.848,72.246,71.425,71.585,4.5714
18.04.2019 01:30:00.000 GMT+0430,71.596,72.006,71.200,71.925,4.8516
19.04.2019 01:30:00.000 GMT+0430,71.925,71.925,71.925,71.925,0
20.04.2019 01:30:00.000 GMT+0430,71.925,71.925,71.925,71.925,0
21.04.2019 01:30:00.000 GMT+0430,71.925,71.925,71.925,71.925,0
22.04.2019 01:30:00.000 GMT+0430,72.395,74.496,72.395,74.095,4.7761000000000005
23.04.2019 01:30:00.000 GMT+0430,74.326,74.706,74.000,74.375,4.7704
24.04.2019 01:30:00.000 GMT+0430,74.226,74.696,73.985,74.495,4.682200000000001
25.04.2019 01:30:00.000 GMT+0430,74.448,75.576,74.000,74.265,5.2235
26.04.2019 01:30:00.000 GMT+0430,74.178,74.396,71.270,71.565,4.8101
27.04.2019 01:30:00.000 GMT+0430,71.565,71.565,71.565,71.565,0
28.04.2019 01:30:00.000 GMT+0430,71.565,71.565,71.565,71.565,0
29.04.2019 01:30:00.000 GMT+0430,71.565,72.475,71.045,71.945,5.5983
30.04.2019 01:30:00.000 GMT+0430,71.448,72.756,71.160,71.625,5.1518
01.05.2019 01:30:00.000 GMT+0430,71.718,72.346,71.275,72.105,3.853700000000001
02.05.2019 01:30:00.000 GMT+0430,71.986,72.201,69.665,70.325,5.431300000000001
03.05.2019 01:30:00.000 GMT+0430,70.506,71.505,69.935,70.775,4.1164
04.05.2019 01:30:00.000 GMT+0430,70.775,70.775,70.775,70.775,0
05.05.2019 01:30:00.000 GMT+0430,70.775,70.775,70.775,70.775,0
06.05.2019 01:30:00.000 GMT+0430,69.486,71.771,68.828,71.345,4.2533
07.05.2019 01:30:00.000 GMT+0430,71.121,71.295,69.355,69.745,11.011600000000001
08.05.2019 01:30:00.000 GMT+0430,69.921,70.676,69.325,70.205,5.9794
09.05.2019 01:30:00.000 GMT+0430,70.196,70.615,69.375,70.195,6.4962
10.05.2019 01:30:00.000 GMT+0430,70.430,71.195,70.135,70.725,8.535699999999999
11.05.2019 01:30:00.000 GMT+0430,70.725,70.725,70.725,70.725,0
12.05.2019 01:30:00.000 GMT+0430,70.725,70.725,70.725,70.725,0
13.05.2019 01:30:00.000 GMT+0430,70.411,72.555,69.695,69.895,7.8329
14.05.2019 01:30:00.000 GMT+0430,69.998,71.606,69.895,70.845,6.727599999999998
15.05.2019 01:30:00.000 GMT+0430,70.861,72.226,70.390,71.885,7.0482000000000005
16.05.2019 01:30:00.000 GMT+0430,72.021,73.335,71.805,72.765,6.817399999999999
17.05.2019 01:30:00.000 GMT+0430,72.786,73.216,71.765,72.065,7.1346
18.05.2019 01:30:00.000 GMT+0430,72.065,72.065,72.065,72.065,0
19.05.2019 01:30:00.000 GMT+0430,72.065,72.065,72.065,72.065,0
20.05.2019 01:30:00.000 GMT+0430,72.930,73.376,71.580,72.045,7.567699999999999
21.05.2019 01:30:00.000 GMT+0430,72.098,72.506,71.610,71.995,6.035399999999999
22.05.2019 01:30:00.000 GMT+0430,71.871,72.011,70.395,70.795,6.912200000000002
23.05.2019 01:30:00.000 GMT+0430,70.848,70.936,67.000,67.915,9.1111
24.05.2019 01:30:00.000 GMT+0430,67.938,69.265,67.305,69.195,6.560899999999999
25.05.2019 01:30:00.000 GMT+0430,69.195,69.195,69.195,69.195,0
26.05.2019 01:30:00.000 GMT+0430,69.195,69.195,69.195,69.195,0
27.05.2019 01:30:00.000 GMT+0430,69.138,70.196,68.505,69.985,3.4923
28.05.2019 01:30:00.000 GMT+0430,69.966,70.566,69.555,70.085,7.902900000000001
29.05.2019 01:30:00.000 GMT+0430,70.021,70.071,68.055,69.650,45.36619999999999
30.05.2019 01:30:00.000 GMT+0430,69.555,69.925,66.390,66.660,8.2801
31.05.2019 01:30:00.000 GMT+0430,64.816,64.871,61.375,61.665,8.442599999999999
01.06.2019 01:30:00.000 GMT+0430,61.665,61.665,61.665,61.665,0
02.06.2019 01:30:00.000 GMT+0430,61.665,61.665,61.665,61.665,0
03.06.2019 01:30:00.000 GMT+0430,61.196,62.816,60.605,60.775,9.251900000000001
04.06.2019 01:30:00.000 GMT+0430,60.961,62.085,60.194,61.425,9.2486
05.06.2019 01:30:00.000 GMT+0430,61.515,62.251,59.425,60.545,7.515100000000001
06.06.2019 01:30:00.000 GMT+0430,60.365,62.388,60.195,62.265,6.9140000000000015
07.06.2019 01:30:00.000 GMT+0430,62.361,63.566,61.745,63.265,7.2817
08.06.2019 01:30:00.000 GMT+0430,63.265,63.265,63.265,63.265,0
09.06.2019 01:30:00.000 GMT+0430,63.265,63.265,63.265,63.265,0
10.06.2019 01:30:00.000 GMT+0430,63.708,63.791,62.025,62.345,7.419000000000002
11.06.2019 01:30:00.000 GMT+0430,62.286,62.851,61.985,62.055,6.312899999999999
12.06.2019 01:30:00.000 GMT+0430,61.575,61.686,59.545,59.815,6.986599999999999
13.06.2019 01:30:00.000 GMT+0430,59.946,62.626,59.765,61.285,8.898200000000001
14.06.2019 01:30:00.000 GMT+0430,61.216,62.541,60.715,62.025,6.7763
15.06.2019 01:30:00.000 GMT+0430,62.025,62.025,62.025,62.025,0
16.06.2019 01:30:00.000 GMT+0430,62.025,62.025,62.025,62.025,0
17.06.2019 01:30:00.000 GMT+0430,62.211,62.356,60.715,60.955,5.555700000000001
18.06.2019 01:30:00.000 GMT+0430,60.976,62.796,60.225,62.225,7.424500000000001
19.06.2019 01:30:00.000 GMT+0430,62.376,62.521,61.375,62.195,6.285999999999999
20.06.2019 01:30:00.000 GMT+0430,62.451,64.796,62.375,64.505,7.8176
21.06.2019 01:30:00.000 GMT+0430,64.925,65.731,63.975,65.265,6.7934
22.06.2019 01:30:00.000 GMT+0430,65.265,65.265,65.265,65.265,0
23.06.2019 01:30:00.000 GMT+0430,65.265,65.265,65.265,65.265,0
24.06.2019 01:30:00.000 GMT+0430,65.501,65.771,64.055,64.745,5.659599999999999
25.06.2019 01:30:00.000 GMT+0430,64.871,65.918,64.145,65.785,7.4426
26.06.2019 01:30:00.000 GMT+0430,65.768,66.830,65.575,66.205,4.930599999999999
27.06.2019 01:30:00.000 GMT+0430,65.835,66.785,65.650,66.505,6.381
28.06.2019 01:30:00.000 GMT+0430,65.546,65.886,63.995,64.385,4.2383999999999995
29.06.2019 01:30:00.000 GMT+0430,64.385,64.385,64.385,64.385,0
30.06.2019 01:30:00.000 GMT+0430,64.385,64.385,64.385,64.385,0
01.07.2019 01:30:00.000 GMT+0430,65.765,66.721,64.195,65.185,7.008
02.07.2019 01:30:00.000 GMT+0430,64.771,65.496,62.205,62.575,8.6008
03.07.2019 01:30:00.000 GMT+0430,62.856,63.963,62.065,63.865,5.7649
04.07.2019 01:30:00.000 GMT+0430,63.846,64.046,62.925,63.145,3.9151
05.07.2019 01:30:00.000 GMT+0430,63.271,64.506,62.900,64.395,5.5544
06.07.2019 01:30:00.000 GMT+0430,64.395,64.395,64.395,64.395,0
07.07.2019 01:30:00.000 GMT+0430,64.395,64.395,64.395,64.395,0
08.07.2019 01:30:00.000 GMT+0430,64.335,65.111,63.800,63.915,5.4929
09.07.2019 01:30:00.000 GMT+0430,63.800,64.726,63.725,64.465,5.913300000000001
10.07.2019 01:30:00.000 GMT+0430,64.746,67.101,64.610,66.575,5.5418
11.07.2019 01:30:00.000 GMT+0430,66.806,67.626,66.405,66.705,6.348300000000001
12.07.2019 01:30:00.000 GMT+0430,66.828,67.245,66.505,66.865,5.4815
13.07.2019 01:30:00.000 GMT+0430,66.865,66.865,66.865,66.865,0
14.07.2019 01:30:00.000 GMT+0430,66.865,66.865,66.865,66.865,0
15.07.2019 01:30:00.000 GMT+0430,66.616,67.451,66.088,66.145,5.162100000000001
16.07.2019 01:30:00.000 GMT+0430,66.308,67.066,63.815,64.275,6.4848
17.07.2019 01:30:00.000 GMT+0430,64.398,65.256,63.193,63.505,5.3553999999999995
18.07.2019 01:30:00.000 GMT+0430,63.518,64.436,61.265,62.425,6.2801
19.07.2019 01:30:00.000 GMT+0430,62.498,63.340,61.825,62.785,6.1556
20.07.2019 01:30:00.000 GMT+0430,62.785,62.785,62.785,62.785,0
21.07.2019 01:30:00.000 GMT+0430,62.785,62.785,62.785,62.785,0
22.07.2019 01:30:00.000 GMT+0430,63.191,64.011,62.745,63.315,5.257700000000001
23.07.2019 01:30:00.000 GMT+0430,63.196,64.413,62.635,64.165,4.4456999999999995
24.07.2019 01:30:00.000 GMT+0430,64.106,64.636,62.555,63.115,4.974500000000001
25.07.2019 01:30:00.000 GMT+0430,63.171,64.206,63.010,63.075,4.5859
26.07.2019 01:30:00.000 GMT+0430,63.261,63.926,63.010,63.278,3.7486000000000006
27.07.2019 01:30:00.000 GMT+0430,63.278,63.278,63.278,63.278,0
28.07.2019 01:30:00.000 GMT+0430,63.278,63.278,63.278,63.278,0
29.07.2019 01:30:00.000 GMT+0430,63.071,63.875,62.910,63.820,5.3873
30.07.2019 01:30:00.000 GMT+0430,63.865,65.010,63.860,64.575,4.826499999999999
31.07.2019 01:30:00.000 GMT+0430,64.805,65.406,64.200,64.215,4.1522
01.08.2019 01:30:00.000 GMT+0430,64.026,64.511,60.005,61.045,3.9798999999999998
02.08.2019 01:30:00.000 GMT+0430,61.081,62.916,60.960,61.250,4.4181
03.08.2019 01:30:00.000 GMT+0430,61.250,61.250,61.250,61.250,0
04.08.2019 01:30:00.000 GMT+0430,61.250,61.250,61.250,61.250,0
05.08.2019 01:30:00.000 GMT+0430,61.271,61.546,59.635,60.025,5.8152
06.08.2019 01:30:00.000 GMT+0430,59.375,60.531,58.555,58.665,5.264
07.08.2019 01:30:00.000 GMT+0430,58.646,59.171,55.855,57.335,7.5531
08.08.2019 01:30:00.000 GMT+0430,57.448,57.976,56.745,57.705,5.1874
09.08.2019 01:30:00.000 GMT+0430,57.701,59.076,57.085,58.223,3.2234
10.08.2019 01:30:00.000 GMT+0430,58.223,58.223,58.223,58.223,0
11.08.2019 01:30:00.000 GMT+0430,58.223,58.223,58.223,58.223,0
12.08.2019 01:30:00.000 GMT+0430,58.201,58.856,57.865,58.415,3.2398999999999996
13.08.2019 01:30:00.000 GMT+0430,58.558,61.476,57.980,60.885,4.710699999999999
14.08.2019 01:30:00.000 GMT+0430,61.046,61.076,58.220,59.035,3.6574
15.08.2019 01:30:00.000 GMT+0430,59.128,59.401,57.656,58.325,3.6003999999999996
16.08.2019 01:30:00.000 GMT+0430,58.391,59.476,58.266,58.635,2.3289
17.08.2019 01:30:00.000 GMT+0430,58.635,58.635,58.635,58.635,0
18.08.2019 01:30:00.000 GMT+0430,58.635,58.635,58.635,58.635,0
19.08.2019 01:30:00.000 GMT+0430,59.011,59.896,58.736,59.745,2.1346
20.08.2019 01:30:00.000 GMT+0430,59.625,60.291,58.926,60.063,2.3819000000000004
21.08.2019 01:30:00.000 GMT+0430,60.136,61.396,60.041,60.335,2.4978
22.08.2019 01:30:00.000 GMT+0430,60.421,60.866,59.455,59.985,2.3916999999999997
23.08.2019 01:30:00.000 GMT+0430,60.101,60.276,58.286,59.105,3.8053
24.08.2019 01:30:00.000 GMT+0430,59.105,59.105,59.105,59.105,0
25.08.2019 01:30:00.000 GMT+0430,59.105,59.105,59.105,59.105,0
26.08.2019 01:30:00.000 GMT+0430,58.391,60.136,58.336,58.785,3.3162
27.08.2019 01:30:00.000 GMT+0430,58.798,60.123,58.495,60.105,2.8006
28.08.2019 01:30:00.000 GMT+0430,59.988,60.971,59.785,60.425,2.7116
29.08.2019 01:30:00.000 GMT+0430,60.438,61.165,59.971,61.045,3.8257000000000003
30.08.2019 01:30:00.000 GMT+0430,60.305,60.595,58.500,59.035,13.420599999999999
31.08.2019 01:30:00.000 GMT+0430,59.035,59.035,59.035,59.035,0
01.09.2019 01:30:00.000 GMT+0430,59.035,59.035,59.035,59.035,0
02.09.2019 01:30:00.000 GMT+0430,58.805,59.235,58.075,58.575,4.2353
03.09.2019 01:30:00.000 GMT+0430,58.448,58.846,57.205,58.175,4.2219
04.09.2019 01:30:00.000 GMT+0430,58.111,60.946,58.110,60.445,3.9103000000000008
05.09.2019 01:30:00.000 GMT+0430,60.458,62.345,60.215,60.725,6.9198
06.09.2019 01:30:00.000 GMT+0430,60.815,61.845,59.385,61.615,9.8714
07.09.2019 01:30:00.000 GMT+0430,61.615,61.615,61.615,61.615,0
08.09.2019 01:30:00.000 GMT+0430,61.615,61.615,61.615,61.615,0
09.09.2019 01:30:00.000 GMT+0430,61.695,62.976,61.545,62.665,6.196999999999999
10.09.2019 01:30:00.000 GMT+0430,63.051,63.735,62.135,62.745,8.0357
11.09.2019 01:30:00.000 GMT+0430,62.855,63.236,60.505,61.015,5.2347
12.09.2019 01:30:00.000 GMT+0430,61.135,61.376,58.885,60.355,4.888299999999999
13.09.2019 01:30:00.000 GMT+0430,60.436,60.768,59.575,60.095,3.6864999999999997
14.09.2019 01:30:00.000 GMT+0430,60.095,60.095,60.095,60.095,0
15.09.2019 01:30:00.000 GMT+0430,60.095,60.095,60.095,60.095,0
16.09.2019 01:30:00.000 GMT+0430,68.401,69.636,64.805,68.035,8.8323
17.09.2019 01:30:00.000 GMT+0430,68.098,69.231,63.550,63.915,6.4125
18.09.2019 01:30:00.000 GMT+0430,64.278,64.976,63.055,63.625,2.7149000000000005
19.09.2019 01:30:00.000 GMT+0430,63.496,65.551,63.446,64.745,4.008399999999999
20.09.2019 01:30:00.000 GMT+0430,64.878,65.256,64.025,64.598,3.6361000000000003
21.09.2019 01:30:00.000 GMT+0430,64.598,64.598,64.598,64.598,0
22.09.2019 00:30:00.000 GMT+0330,64.598,64.598,64.598,64.598,0
23.09.2019 00:30:00.000 GMT+0330,64.858,65.161,63.550,64.455,2.7929000000000004
24.09.2019 00:30:00.000 GMT+0330,64.396,64.581,62.355,62.355,3.7807
25.09.2019 00:30:00.000 GMT+0330,62.456,62.791,61.205,62.535,3.7453999999999996
26.09.2019 00:30:00.000 GMT+0330,62.548,62.891,61.435,62.585,5.824700000000002
27.09.2019 00:30:00.000 GMT+0330,62.388,62.720,60.735,61.855,4.790199999999999
28.09.2019 00:30:00.000 GMT+0330,61.855,61.855,61.855,61.855,0
29.09.2019 00:30:00.000 GMT+0330,61.855,61.855,61.855,61.855,0
30.09.2019 00:30:00.000 GMT+0330,60.280,61.280,59.186,59.325,3.5065
01.10.2019 00:30:00.000 GMT+0330,59.368,60.071,58.375,59.175,4.3529
02.10.2019 00:30:00.000 GMT+0330,59.226,59.465,57.211,57.435,5.720199999999999
03.10.2019 00:30:00.000 GMT+0330,57.448,57.955,56.125,57.605,2.7015
04.10.2019 00:30:00.000 GMT+0330,57.668,58.920,57.660,58.468,4.020700000000001
05.10.2019 00:30:00.000 GMT+0330,58.468,58.468,58.468,58.468,0
06.10.2019 00:30:00.000 GMT+0330,58.468,58.468,58.468,58.468,0
07.10.2019 00:30:00.000 GMT+0330,58.151,59.645,58.005,58.365,7.4138
08.10.2019 00:30:00.000 GMT+0330,58.458,58.906,57.355,58.095,6.8809
09.10.2019 00:30:00.000 GMT+0330,57.968,59.321,57.891,58.255,6.407299999999999
10.10.2019 00:30:00.000 GMT+0330,57.905,59.525,57.775,59.425,12.680699999999998
11.10.2019 00:30:00.000 GMT+0330,59.528,60.651,59.185,60.638,14.5528
12.10.2019 00:30:00.000 GMT+0330,60.638,60.638,60.638,60.638,0
13.10.2019 00:30:00.000 GMT+0330,60.638,60.638,60.638,60.638,0
14.10.2019 00:30:00.000 GMT+0330,60.575,60.601,58.485,59.185,5.638900000000001
15.10.2019 00:30:00.000 GMT+0330,59.221,59.661,58.000,58.815,5.515000000000001
16.10.2019 00:30:00.000 GMT+0330,58.888,59.716,58.345,59.025,5.4422999999999995
